SalesOrg;Customer_Name;EAN_UPC_Code;Week_Date_Start;Currency;Sales_Value;Sales_Volume;Retail Sales Price;Base_Sales_Value;Base_Sales_Volume;Incremental_Sales_Value;Incremental_Sales_Volume;ACV Weighted Distribution;ACV Weighted Distribution No Merch;ACV Weighted Distribution Any Merch;ACV Weighted Distribution Price Reductions Only;ACV Weighted Distribution Feature Only;ACV Weighted Distribution Display Only;ACV Weighted Distribution Feature and Display;ACV Weighted Distribution Feature and/or Display;RoS;Promoted ACV %;In-store Price Discount %;COVID;Week_of_Year;Post event deep
B01;B;41738;2020-02-09;BBB;35459.56924;5165.693527;6.86443534728885;22781.01786;2986.50802;12678.55138;2179.185507;46.11306814;1.290499186;44.82256896;0.869848981;43.95271998;0.00;0.00;43.95271998;112.022334131333;0.972014458546067; 0.899902337263241 ;0.00;6;0
B01;B;41738;2020-02-16;BBB;31974.70552;4547.555914;7.03118469012408;26687.7247;3491.477019;5286.980814;1056.078895;43.16038165;29.91786996;13.24251169;13.24251169;0.00;0.00;0.00;0.00;105.364126547292;0.306821005369863; 0.919869342099174 ;1.85714285714286;7;0
B01;B;41738;2020-02-23;BBB;34623.33266;5020.439313;6.89647469103866;27934.79976;3659.663227;6688.532898;1360.776085;45.5468864;28.11318534;17.43370106;17.43370106;0.00;0.00;0.00;0.00;110.225741204562;0.382763838276331; 0.9034886607231 ;4.85714285714286;8;0
B01;B;41738;2020-03-01;BBB;36584.95261;5227.473505;6.99859168583199;29443.52053;3850.030105;7141.43208;1377.443401;46.60286253;30.95483829;15.64802424;15.64802424;0.00;0.00;0.00;0.00;112.170652642526;0.335773885776368; 0.915134746050555 ;7.92857142857143;9;0
B01;B;41738;2020-03-08;BBB;38441.03488;5514.849565;6.9704593800647;30636.30798;4008.031577;7804.726904;1506.817988;47.83259164;30.88378949;16.94880215;16.94880215;0.00;0.00;0.00;0.00;115.294810001225;0.354335852791772; 0.911918672437081 ;9.21428571428571;10;0
B01;B;41738;2020-03-15;BBB;54833.52472;8155.744058;6.72330131132715;29122.60818;3813.630758;25710.91653;4342.113301;56.90103533;0.993169079;55.90786625;0.939194931;54.96867132;0.00;0.00;54.96867132;143.332085448014;0.982545676467219; 0.880422128323911 ;-6.71428571428571;11;0
B01;B;41738;2020-03-22;BBB;52311.81322;7532.117965;6.9451664808067;38763.60247;5073.245509;13548.21075;2458.872456;55.82621861;35.41583804;20.41038057;20.41038057;0.00;0.00;0.00;0.00;134.920798014623;0.365605643337339; 0.908959240444144 ;-27.8571428571429;12;0
B01;B;41738;2020-03-29;BBB;31984.00644;4718.910145;6.77783756359277;21633.02657;2864.17106;10350.97986;1854.739085;41.15910608;0.542819865;40.61628622;0.686757851;39.92952837;0.00;0.00;39.92952837;114.650452704876;0.986811670327705; 0.897372641604596 ;-28.5;13;0
B01;B;41738;2020-04-05;BBB;26457.07317;3827.36239;6.91261251851304;22782.36969;3017.816659;3674.703487;809.5457308;37.34175045;24.19038864;13.15136181;13.15136181;0.00;0.00;0.00;0.00;102.495526960494;0.352189215864678; 0.915664063898377 ;-28.8571428571429;14;0
B01;B;41738;2020-04-12;BBB;24410.78452;3516.106126;6.94256192652815;21285.65206;2828.155064;3125.132451;687.9510619;35.38828127;23.99245482;11.39582645;11.39582645;0.00;0.00;0.00;0.00;99.3579230133659;0.322022602992609; 0.922435526724671 ;-31.7857142857143;15;0
B01;B;41738;2020-04-19;BBB;24293.49391;3428.557043;7.08563212025287;21596.1604;2839.53701;2697.333509;589.0200337;36.22277636;26.99019925;9.232577108;9.232577108;0.00;0.00;0.00;0.00;94.6519672850389;0.254883198798514; 0.931643138041464 ;-27.5;16;0
B01;B;41738;2020-04-26;BBB;29276.80754;4292.24604;6.8208595842749;19629.36075;2594.041603;9647.446788;1698.204437;39.17067487;0.600102108;38.57057276;0.462511375;38.10806139;0.00;0.00;38.10806139;109.578046695523;0.984679811823727; 0.901384092695447 ;-22.5;17;0
B01;B;41738;2020-05-03;BBB;27061.60564;3491.024353;7.75176650278727;26784.79658;3438.595737;276.8090576;52.42861596;37.45915615;36.70567195;0.753484197;0.753484197;0.00;0.00;0.00;0.00;93.1954884146529;0.0201148203654876; 0.995161235258622 ;-16.8571428571429;18;0
B01;B;41738;2020-05-10;BBB;33268.31069;4967.786868;6.69680716463458;20968.497;2781.178399;12299.81369;2186.608469;42.60192031;0.637629795;41.96429051;0.554261854;41.41002866;0.00;0.00;41.41002866;116.609458725125;0.985032839004435; 0.888237980459455 ;-17;19;0
B01;B;41738;2020-05-17;BBB;28588.0274;3690.248879;7.74691039476636;28323.69322;3639.425862;264.3341705;50.82301709;39.89754946;38.90509598;0.992453476;0.992453476;0.00;0.00;0.00;0.00;92.4931212304085;0.0248750484536651; 0.995431839425541 ;-14.3571428571429;20;0
B01;B;41738;2020-05-24;BBB;46064.25787;7096.901237;6.4907565050845;25294.54844;3345.075529;20769.70943;3751.825709;51.26165358;0.753270234;50.50838334;0.557678103;49.95070524;0.00;0.00;49.95070524;138.444641196063;0.985305385460802; 0.858369573244523 ;-13.5;21;0
B01;B;41738;2020-05-31;BBB;36252.3653;5484.595289;6.6098523937962;22294.34459;2929.102939;13958.02072;2555.492351;44.35926136;0.660708952;43.69855241;0.345436254;43.35311616;0.00;0.00;43.35311616;123.64036552569;0.985105501540299; 0.868423738355102 ;-9.92857142857143;22;0
B01;B;41738;2020-06-07;BBB;25822.00018;3317.649281;7.78322179136933;25592.4073199999;3277.456061;229.5928582;40.19322063;36.34790321;35.77283203;0.575071182;0.575071182;0.00;0.00;0.00;0.00;91.2748463599752;0.0158213027771513; 0.996747477299482 ;-8.57142857142857;23;0
B01;B;41738;2020-06-14;BBB;26006.31696;3338.114705;7.79071998965356;25955.1125;3328.273563;51.20445656;9.841141913;37.17259927;37.00226567;0.170333594;0.170333594;0.00;0.00;0.00;0.00;89.8004113393817;0.00458223523092363; 0.999018878392439 ;-6.85714285714286;24;0
B01;B;41753;2019-01-06;BBB;36403.35901;5763.494809;6.31619533224082;22375.30491;3142.244361;14028.0541;2621.250448;48.79453896;1.21319895;47.58134001;1.060877009;46.520463;0.00;0.00;46.520463;118.117619959986;0.975136583399332; 0.887005975808543 ;0.00;1;0
B01;B;41753;2019-01-13;BBB;30194.16581;4159.452144;7.25916893972563;30007.61465;4126.356824;186.551156;33.09531994;45.49421621;44.85114029;0.643075926;0.643075926;0.00;0.00;0.00;0.00;91.4281526425269;0.0141353336659671; 0.998210675536174 ;0.00;2;0
B01;B;41753;2019-01-20;BBB;29833.94512;4462.205766;6.68591873268625;20878.87714;2918.718894;8955.067977;1543.486872;45.56417716;2.054579127;43.50959804;0.364382566;43.14521547;0.00;0.00;43.14521547;97.9323241223215;0.954908016602927; 0.934644003984972 ;0.00;3;0
B01;B;41753;2019-01-27;BBB;21184.68584;2929.503824;7.23149280995784;20983.93746;2889.437596;200.7483789;40.06622787;35.64619681;35.0322255;0.613971314;0.613971314;0.00;0.00;0.00;0.00;82.1827876789978;0.0172240342293055; 0.995759124812787 ;0.00;4;0
B01;B;41753;2019-02-03;BBB;30335.5398;4662.696084;6.50600838087992;19306.88851;2705.371225;11028.65129;1957.324859;45.87783552;1.246011936;44.63182359;1.038637087;43.5931865;0.00;0.00;43.5931865;101.632869797603;0.972840655713655; 0.911652224755162 ;0.00;5;0
B01;B;41753;2019-02-10;BBB;28109.05719;4210.705503;6.67561698864315;18339.39722;2554.082164;9769.659978;1656.623338;43.7101183;1.662406865;42.04771144;0.635285598;41.41242584;0.00;0.00;41.41242584;96.3325121680121;0.961967459145495; 0.929696547812102 ;0.00;6;0
B01;B;41753;2019-02-17;BBB;27112.8435;3729.040171;7.27072980088849;26963.36284;3698.044723;149.4806545;30.99544804;41.62982286;41.14548252;0.484340338;0.484340338;0.00;0.00;0.00;0.00;89.5761719558756;0.0116344558954484; 0.997185852969611 ;0.00;7;0
B01;B;41753;2019-02-24;BBB;29131.43361;4370.831579;6.66496365359037;19460.41716;2710.778806;9671.016453;1660.052773;44.65455832;2.418109993;42.23644832;0.00;42.23644832;0.00;0.00;42.23644832;97.8809721434952;0.945848529445269; 0.928409810867235 ;0.00;8;0
B01;B;41753;2019-03-03;BBB;32532.43996;4954.749008;6.56591078730178;20357.18075;2841.290837;12175.2592;2113.458171;46.96043916;1.236127049;45.72431211;1.277771126;44.44654099;0.00;0.00;44.44654099;105.50900069564;0.973677268098189; 0.916416786077807 ;0.00;9;0
B01;B;41753;2019-03-10;BBB;30869.3994;4657.993329;6.62718840918288;19587.80739;2730.182074;11281.59201;1927.811255;45.45802271;0.798026686;44.65999603;1.566817897;43.09317813;0.00;0.00;43.09317813;102.468014473831;0.982444756009494; 0.923708847831981 ;0.00;10;0
B01;B;41753;2019-03-17;BBB;32989.50988;5005.438937;6.59073266005562;20440.52155;2853.061959;12548.98834;2152.376978;47.05835711;1.573185314;45.48517179;0.872459992;44.6127118;0.00;0.00;44.6127118;106.366631654813;0.966569480606332; 0.91992606883084 ;0.00;11;0
B01;B;41753;2019-03-24;BBB;31982.75699;4796.184421;6.66837514628589;20229.02356;2817.405523;11753.73343;1978.778898;46.45135696;1.585962062;44.8653949;0.641594286;44.22380061;0.00;0.00;44.22380061;103.25176130226;0.965857573087355; 0.928740673560311 ;0.00;12;0
B01;B;41753;2019-03-31;BBB;29647.03345;4081.827988;7.26317560101947;29450.89481;4042.47622;196.1386432;39.35176798;44.09614616;43.37563529;0.720510866;0.720510866;0.00;0.00;0.00;0.00;92.5665470444821;0.0163395427660656; 0.996954925757837 ;0.00;13;0
B01;B;41753;2019-04-07;BBB;31723.1375;4782.556252;6.63309239420526;20705.92766;2892.092818;11017.20983;1890.463434;46.12227219;1.390816023;44.73145616;0.682503146;44.04895302;0.00;0.00;44.04895302;103.692988764698;0.969845023587074; 0.926474736578475 ;0.00;14;0
B01;B;41753;2019-04-14;BBB;28785.46944;4320.147246;6.66307600201644;25363.19795;3554.22629;3422.271487;765.9209555;44.09441823;32.83710637;11.25731186;11.25731186;0.00;0.00;0.00;0.00;97.9749233443963;0.255300156162192; 0.933718214293041 ;0.00;15;0
B01;B;41753;2019-04-21;BBB;25036.37144;3443.687193;7.27022230442171;24979.64302;3427.069238;56.72842464;16.61795475;40.13941693;39.62420325;0.515213683;0.515213683;0.00;0.00;0.00;0.00;85.7931543700677;0.0128356045604372; 0.997434398600349 ;0.00;16;0
B01;B;41753;2019-04-28;BBB;24162.66139;3645.646615;6.62781227631412;16877.68227;2358.269117;7284.97912;1287.377497;39.00425392;0.99482426;38.00942966;0.940467994;37.06896167;0.00;0.00;37.06896167;93.467923331579;0.974494467653697; 0.926084799705443 ;0.00;17;0
B01;B;41753;2019-05-05;BBB;29090.27002;3852.269188;7.55146346226727;28890.78117;3809.549767;199.4888491;42.71942059;43.31915943;42.55152352;0.767635908;0.767635908;0.00;0.00;0.00;0.00;88.9276070609111;0.0177204709902193; 0.995738941910697 ;0.00;18;0
B01;B;41753;2019-05-12;BBB;33556.38462;4884.65332;6.86975767197333;21717.41606;2915.818491;11838.96856;1968.834829;44.98643133;1.182621259;43.80381007;0.931652755;42.87215731;0.00;0.00;42.87215731;108.580591426966;0.973711600919734; 0.922345752058542 ;0.00;19;0
B01;B;41753;2019-05-19;BBB;31234.40106;4452.312073;7.0153216009753;20524.52757;2729.220349;10709.87349;1723.091724;43.27332187;2.163053396;41.11026847;0.00;41.11026847;0.00;0.00;41.11026847;102.888150957661;0.950014158688853; 0.932852578597065 ;0.00;20;0
B01;B;41753;2019-05-26;BBB;28960.26609;3713.481305;7.79868369096314;28868.34291;3696.986408;91.92317348;16.49489697;40.48527785;40.16411183;0.321166013;0.321166013;0.00;0.00;0.00;0.00;91.7242390865795;0.00793290870300894; 0.998728181096765 ;0.00;21;0
B01;B;41753;2019-06-02;BBB;29515.81722;3815.901542;7.73495251256669;29307.87366;3768.136169;207.9435562;47.76537349;43.23411433;42.24382436;0.990289972;0.990289972;0.00;0.00;0.00;0.00;88.2613556709813;0.0229052910495923; 0.994488875795842 ;0.00;22;0
B01;B;41753;2019-06-09;BBB;26084.36491;3394.15318;7.68508771604704;25807.91427;3324.279406;276.4506358;69.87377376;39.7670725;37.95927899;1.807793511;1.807793511;0.00;0.00;0.00;0.00;85.3508434647785;0.0454595573008297; 0.98990482378717 ;0.00;23;0
B01;B;41753;2019-06-16;BBB;33344.5422;4711.401771;7.07741428575356;22356.63215;2947.15681;10987.91005;1764.24496;46.49617693;2.06258335;44.43359358;0.076473146;44.35712044;0.00;0.00;44.35712044;101.328799098752;0.955639721667757; 0.932978168156239 ;0.00;24;0
B01;B;41753;2019-06-23;BBB;32846.58029;4245.575499;7.73666144854488;32429.21543;4160.315899;417.3648606;85.2596003;45.28392782;43.58881388;1.695113948;1.695113948;0.00;0.00;0.00;0.00;93.7545770295329;0.037433014970299; 0.992529581822252 ;0.00;25;0
B01;B;41753;2019-06-30;BBB;31166.33626;4028.149264;7.7371353982676;30988.31649;3979.180981;178.0197749;48.96828295;44.93216808;43.54917031;1.382997764;1.382997764;0.00;0.00;0.00;0.00;89.6495636896051;0.0307796801956591; 0.993518380843421 ;0.00;26;0
B01;B;41753;2019-07-07;BBB;31449.31449;4070.69862;7.7257781589343;31227.35539;4011.536986;221.9590922;59.1616341;44.72211578;43.06979781;1.652317972;1.652317972;0.00;0.00;0.00;0.00;91.0220491361556;0.036946328302717; 0.992471006370288 ;0.00;27;0
B01;B;41753;2019-07-14;BBB;34231.46783;4442.767351;7.70498770823438;33863.90842;4347.746492;367.5594122;95.02085885;47.31071402;45.12584412;2.184869898;2.184869898;0.00;0.00;0.00;0.00;93.9061572632761;0.0461812919812703; 0.989234109184942 ;0.00;28;0
B01;B;41753;2019-07-21;BBB;41390.93173;6090.024735;6.79651290940118;26833.50451;3520.350682;14557.42723;2569.674053;51.92531726;1.068037845;50.85727941;1.458908915;49.3983705;0.00;0.00;49.3983705;117.284304773837;0.97943126963188; 0.891650542586256 ;0.00;29;0
B01;B;41753;2019-07-28;BBB;37441.06319;5365.708221;6.97784181470497;31654.42004;4142.349073;5786.643153;1223.359148;49.94810236;32.13583852;17.81226384;17.81226384;0.00;0.00;0.00;0.00;107.425667192054;0.35661542678075; 0.913131769154466 ;0.00;30;0
B01;B;41753;2019-08-04;BBB;33158.38006;4325.02144;7.66663946526008;32635.16176;4202.030069;523.2183023;122.9913708;45.54814991;42.71160307;2.83654684;2.83654684;0.00;0.00;0.00;0.00;94.9549311782354;0.0622757860770376; 0.987139264028117 ;0.00;31;0
B01;B;41753;2019-08-11;BBB;39848.13244;5802.863145;6.86697780807305;27124.0349;3555.340183;12724.09754;2247.522963;51.3424824;1.246792449;50.09568995;1.364881046;48.7308089;0.00;0.00;48.7308089;113.022644674462;0.975716163463105; 0.900103624951883 ;0.00;32;0
B01;B;41753;2019-08-18;BBB;35144.19903;5017.638808;7.00413090196268;24413.90385;3192.849229;10730.29518;1824.789579;48.1787395;2.384701587;45.79403791;0.033673248;45.76036466;0.00;0.00;45.76036466;104.146328029192;0.950503030698842; 0.915999919043943 ;0.00;33;0
B01;B;41753;2019-08-25;BBB;24314.58776;3154.664429;7.70750370038803;23945.67146;3074.595816;368.9163065;80.06861366;37.65121969;35.71666513;1.934554563;1.934554563;0.00;0.00;0.00;0.00;83.7865135571655;0.0513809268047114; 0.989634334063379 ;0.00;34;0
B01;B;41753;2019-09-01;BBB;44067.15444;6656.466173;6.62020256615221;24059.76886;3135.629275;20007.38558;3520.836898;52.90901008;1.121220302;51.78778978;1.258412802;50.52937698;0.00;0.00;50.52937698;125.809690314282;0.978808518656753; 0.862788877717298 ;0.00;35;0
B01;B;41753;2019-09-08;BBB;29898.10788;3872.647089;7.72032854863631;29631.32321;3808.946722;266.7846623;63.70036694;43.85425845;42.13094685;1.723311605;1.723311605;0.00;0.00;0.00;0.00;88.3072072331439;0.0392963344019331; 0.992406579675363 ;0.00;36;0
B01;B;41753;2019-09-15;BBB;33136.86212;4312.174221;7.68449056594831;32632.14182;4204.228051;504.7203024;107.9461698;46.82800065;44.15477748;2.673223175;2.673223175;0.00;0.00;0.00;0.00;92.0853797118071;0.0570859985029064; 0.990046898337633 ;0.00;37;0
B01;B;41753;2019-09-22;BBB;30692.88038;4021.642272;7.63192703480714;30173.80525;3892.499688;519.075132;129.1425843;45.0008824;41.55613796;3.444744435;3.444744435;0.00;0.00;0.00;0.00;89.368075857997;0.0765483753047474; 0.984538521266739 ;0.00;38;0
B01;B;41753;2019-09-29;BBB;37504.46964;5372.464203;6.98086915480189;25194.70243;3285.003138;12309.76721;2087.461065;49.07469952;1.367721245;47.70697828;1.098875538;46.60810274;0.00;0.00;46.60810274;109.475233787432;0.972129809181153; 0.910198369804347 ;0.00;39;0
B01;B;41753;2019-10-06;BBB;51497.20271;7853.529302;6.55720514048195;29177.0396;3811.086422;22320.1631;4042.44288;57.81838436;0.76029651;57.05808785;1.683348327;55.37473952;0.00;0.00;55.37473952;135.831005811246;0.986850263658941; 0.856497979910181 ;0.00;40;0
B01;B;41753;2019-10-13;BBB;48183.26659;7304.052673;6.59678520229094;28224.88455;3698.951558;19958.38204;3605.101115;56.1178331;0.970875925;55.14695717;1.380181407;53.76677577;0.00;0.00;53.76677577;130.155643393864;0.982699333235659; 0.864527500850501 ;0.00;41;0
B01;B;41753;2019-10-20;BBB;25542.25016;3327.730816;7.67557581195894;25069.26213;3227.090152;472.9880279;100.6406649;39.43352231;36.93096172;2.50256059;2.50256059;0.00;0.00;0.00;0.00;84.3883736745504;0.0634627708457424; 0.988053616626414 ;0.00;42;0
B01;B;41753;2019-10-27;BBB;32122.66097;4169.664495;7.70389584306351;31891.59717;4097.946503;231.0637952;71.71799152;44.93460655;42.90974445;2.024862099;2.024862099;0.00;0.00;0.00;0.00;92.7940581912139;0.0450624196908652; 0.989920726179746 ;0.00;43;0
B01;B;41753;2019-11-03;BBB;33062.56404;4295.595759;7.69685182101419;32672.69349;4199.799869;389.8705468;95.79589039;46.7638171;44.59623748;2.167579618;2.167579618;0.00;0.00;0.00;0.00;91.8572525808634;0.0463516400589121; 0.989365547089084 ;0.00;44;0
B01;B;41753;2019-11-10;BBB;46465.04991;6981.045463;6.65588702383731;28540.25157;3731.221044;17924.79834;3249.824418;54.15669107;0.960371919;53.19631915;1.397978894;51.79834025;0.00;0.00;51.79834025;128.904579010868;0.982266791027563; 0.870160014844897 ;0.00;45;0
B01;B;41753;2019-11-17;BBB;35309.61916;5071.281484;6.96266205522265;23557.2015;3087.416778;11752.41766;1983.864706;46.9654724;1.510599411;45.45487299;0.889314243;44.56555875;0.00;0.00;44.56555875;107.978930581352;0.967835958358209; 0.912529429645468 ;0.00;46;0
B01;B;41753;2019-11-24;BBB;31509.59765;4099.619511;7.68598099542024;31107.92948;4002.357894;401.6681708;97.26161681;44.24455246;41.9438509;2.300701556;2.300701556;0.00;0.00;0.00;0.00;92.6581755958844;0.0519996570895363; 0.988881202457779 ;0.00;47;0
B01;B;41753;2019-12-01;BBB;31100.72638;4449.955285;6.9889975040502;26614.62741;3484.943451;4486.098972;965.011834;43.62740604;30.2370081;13.39039793;13.39039793;0.00;0.00;0.00;0.00;101.99908014059;0.306926291187767; 0.915145671798645 ;0.00;48;0
B01;B;41753;2019-12-08;BBB;26111.22069;3391.268626;7.69954361321066;25927.57251;3341.762277;183.6481746;49.50634901;39.20493901;37.42935321;1.775585806;1.775585806;0.00;0.00;0.00;0.00;86.5010560311034;0.0452898499739306; 0.99238154234531 ;0.00;49;0
B01;B;41753;2019-12-15;BBB;39968.38018;6536.203244;6.11492309647647;23963.02493;3253.222355;16005.35525;3282.980889;54.94525137;4.609792733;50.33545864;50.33545864;0.00;0.00;0.00;0.00;118.958473772108;0.916102072243554; 0.830162493035602 ;0.00;50;0
B01;B;41753;2019-12-22;BBB;36996.34923;5334.601483;6.93516645018336;23055.77162;3006.662038;13940.5776;2327.939444;48.11480909;1.935252424;46.17955667;0.189910676;45.98964599;0.00;0.00;45.98964599;110.872340219027;0.959778445418331; 0.904402682185205 ;0.00;51;0
B01;B;41753;2019-12-29;BBB;30157.32659;4233.819498;7.12295991934609;26579.27057;3472.669669;3578.056021;761.1498284;43.02039048;32.1061866;10.91420388;10.91420388;0.00;0.00;0.00;0.00;98.4142507950569;0.253698391814318; 0.930638288220558 ;0.00;52;0
B01;B;41753;2020-01-05;BBB;35521.58127;5162.743994;6.88036852326635;24154.92958;3167.1699;11366.6517;1995.574094;46.27904145;1.386793556;44.8922479;0.753874568;44.13837333;0.00;0.00;44.13837333;111.556848029747;0.970034090885433; 0.902146951645 ;0.00;1;0
B01;B;41753;2020-01-12;BBB;44375.6669;6632.832999;6.69030366160136;26305.36757;3475.390047;18070.29933;3157.442952;52.1029646;1.712840789;50.39012382;0.135843292;50.25428052;0.00;0.00;50.25428052;127.302410715416;0.967125847959907; 0.883903815259899 ;0.00;2;0
B01;B;41753;2020-01-19;BBB;33627.05332;4649.798768;7.23193733703531;22230.61108;2892.70059;11396.44224;1757.098177;45.38658981;1.317408708;44.0691811;0.517801133;43.55137997;0.00;0.00;43.55137997;102.44873623388;0.970973613229921; 0.941037082894487 ;0.00;3;0
B01;B;41753;2020-01-26;BBB;26677.72427;3445.313189;7.74319279744295;26449.33754;3399.147063;228.3867303;46.16612562;39.49744415;38.56216965;0.935274501;0.935274501;0.00;0.00;0.00;0.00;87.2287628514819;0.0236793676433365; 0.995119481380816 ;0.00;4;0
B01;B;41753;2020-02-02;BBB;47803.41647;7266.065942;6.5789956837141;29341.80826;3859.968542;18461.60821;3406.0974;53.33856983;23.23685528;30.10171455;30.10171455;0.00;0.00;0.00;0.00;136.225361219064;0.564351737325163; 0.865478915002978 ;0.00;5;0
B01;B;41753;2020-02-09;BBB;42508.7914;6413.771896;6.62773670303288;23481.95748;3072.339205;19026.83392;3341.432691;51.75024303;1.225963287;50.52427974;0.95250542;49.57177432;0.00;0.00;49.57177432;123.937039141669;0.976309999369678; 0.867161748780467 ;0.00;6;0
B01;B;41753;2020-02-16;BBB;31762.74085;4487.027763;7.07879302907714;26807.04391;3492.180616;4955.696943;994.8471472;43.659442;31.951431;11.708011;11.708011;0.00;0.00;0.00;0.00;102.773364877178;0.268166757605377; 0.922161499187066 ;1.85714285714286;7;0
B01;B;41753;2020-02-23;BBB;42826.77479;6428.220883;6.66230603606967;29549.11478;3885.319743;13277.66001;2542.901141;50.96776086;23.89378305;27.0739778;27.0739778;0.00;0.00;0.00;0.00;126.123274292101;0.531198101371723; 0.876005571353686 ;4.85714285714286;8;0
B01;B;41753;2020-03-01;BBB;36855.13074;5249.401415;7.02082539062218;29412.59538;3850.930622;7442.535361;1398.470793;47.57508564;32.71254287;14.86254277;14.86254277;0.00;0.00;0.00;0.00;110.339295124388;0.312401808006498; 0.919222229087832 ;7.92857142857143;9;0
B01;B;41753;2020-03-08;BBB;37441.32115;5313.366626;7.04662858512109;30241.7526;3948.185183;7199.568554;1365.181443;47.79342906;32.69389703;15.09953203;15.09953203;0.00;0.00;0.00;0.00;111.173580354102;0.315933221929818; 0.919966343811679 ;9.21428571428571;10;0
B01;B;41753;2020-03-15;BBB;65214.73316;10009.47381;6.51530084377133;28522.4401;3730.660708;36692.29306;6278.813099;61.41610052;0.760072857;60.65602767;1.352717291;59.30331037;0.00;0.00;59.30331037;162.978009434846;0.987624208577806; 0.852184342343731 ;-6.71428571428571;11;0
B01;B;41753;2020-03-22;BBB;46982.00309;6678.218497;7.03511020358279;36767.88285;4807.515373;10214.12024;1870.703124;53.79347446;36.38313928;17.41033518;17.41033518;0.00;0.00;0.00;0.00;124.145513262316;0.323651434579599; 0.919862603796167 ;-27.8571428571429;12;0
B01;B;41753;2020-03-29;BBB;36735.54329;5576.047098;6.58809774099222;23992.10144;3186.805958;12743.44185;2389.24114;45.49921809;0.421193468;45.07802463;0.89643568;44.18158895;0.00;0.00;44.18158895;122.552591716417;0.990742841796383; 0.875079208271318 ;-28.5;13;0
B01;B;41753;2020-04-05;BBB;29637.93145;4386.758796;6.75622545671417;24929.95043;3314.154432;4707.981016;1072.604364;40.14468426;23.27547344;16.86921082;16.86921082;0.00;0.00;0.00;0.00;109.273715234347;0.420210325002068; 0.898163620655081 ;-28.8571428571429;14;0
B01;B;41753;2020-04-12;BBB;23472.57125;3318.265026;7.07374819855634;20859.9757;2738.822797;2612.59555;579.4422294;35.30891181;26.25444305;9.05446876;9.05446876;0.00;0.00;0.00;0.00;93.9781164555805;0.256435791868149; 0.928751936486857 ;-31.7857142857143;15;0
B01;B;41753;2020-04-19;BBB;25794.32526;3576.401469;7.21236848927153;23235.115;3031.860035;2559.210255;544.5414333;38.58714571;30.3650033;8.222142416;8.222142416;0.00;0.00;0.00;0.00;92.68375266412;0.213079829168842; 0.941113989765735 ;-27.5;16;0
B01;B;41753;2020-04-26;BBB;29707.70646;4245.113442;6.99809483677869;20332.15527;2680.751068;9375.551193;1564.362373;41.52482057;0.955590639;40.56922993;0.459293455;40.10993648;0.00;0.00;40.10993648;102.230747387429;0.976987482982879; 0.92268379611188 ;-22.5;17;0
B01;B;41753;2020-05-03;BBB;26661.38593;3440.30773;7.74970962553981;26436.03795;3395.392167;225.3479748;44.91556282;38.02474739;37.33249996;0.692247425;0.692247425;0.00;0.00;0.00;0.00;90.4754920450768;0.018205181428294; 0.995357300093541 ;-16.8571428571429;18;0
B01;B;41753;2020-05-10;BBB;42523.94481;6448.13837;6.59476307267891;24336.37962;3224.27439;18187.56519;3223.86398;49.92086904;0.51664804;49.404221;0.671845319;48.73237569;0.00;0.00;48.73237569;129.167189874706;0.989650660136024; 0.873725920427449 ;-17;19;0
B01;B;41753;2020-05-17;BBB;28511.04815;3688.890588;7.72889503493184;28163.07015;3625.712499;347.977991;63.17808892;40.48758689;39.52602812;0.961558772;0.961558772;0.00;0.00;0.00;0.00;91.1116436260398;0.0237494710320089; 0.995017630619061 ;-14.3571428571429;20;0
B01;B;41753;2020-05-24;BBB;34961.27887;4995.228098;6.99893542078647;22785.91858;2994.430957;12175.36029;2000.797141;45.55484311;0.369238036;45.18560507;0.512919959;44.67268511;0.00;0.00;44.67268511;109.65306336229;0.991894647971712; 0.919771077758623 ;-13.5;21;0
B01;B;41753;2020-05-31;BBB;30545.43684;4342.572876;7.03394916152468;20324.81611;2667.947848;10220.62073;1674.625029;41.5057283;0.526504323;40.97922398;0.336336655;40.64288732;0.00;0.00;40.64288732;104.625868617754;0.987314899856847; 0.923315095539685 ;-9.92857142857143;22;0
B01;B;41753;2020-06-07;BBB;27555.75587;3551.405044;7.75911379541308;27348.04931;3511.233428;207.7065602;40.1716164;39.03811401;38.43197737;0.606136641;0.606136641;0.00;0.00;0.00;0.00;90.9727617243567;0.0155267910956132; 0.996197550373305 ;-8.57142857142857;23;0
B01;B;41753;2020-06-14;BBB;29703.6702;3818.591283;7.77869847769199;29593.61878;3797.741193;110.0514155;20.85008969;40.85212795;40.3714481;0.48067985;0.48067985;0.00;0.00;0.00;0.00;93.4734975782332;0.0117663356628158; 0.998238297798917 ;-6.85714285714286;24;0
